header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fultonstraat 30,2562 XH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42689526-fultonstraat-30/?navigateSource=resultlist,20220131_232647,"€ 489,000 kosten koper","€ 4,842    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 80.00 per month,Ground-floor apartment (apartment),Resale property,1906-1930,Protected townscape or village view (permit needed for alterations),Flat roof,Living area101 m²Other space inside the building2 m²,101 m²,2 m²,368 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Remeha Avanta CW 4 (gas-fired combination boiler from 2019, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Back garden,"48 m² (15,11 meter deep and 3,15 meter broad)",Located at the southeast,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),Yes,Yes,Yes,no
