header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Josephstraat 66 B,4702 CX Roosendaal        ,https://www.funda.nl/en/koop/roosendaal/appartement-88034225-sint-josephstraat-66-b/?navigateSource=resultlist,20220127_221246,"€ 197,500 kosten koper","€ 3,347    The asking price per m² (€ 197,500) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1987,Flat roof,Energie Prestatie Advies,Living area59 m²Exterior space attached to the building5 m²External storage space4 m²,59 m²,5 m²,4 m²,186 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,Rolldown shutters,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant HR PRO CW4 VHR (gas-fired combination boiler from 2018, in ownership)",In residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,No,Yes,no
