header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
44 | J1 | Blok3 | 2-kamerapp. | de Vlinder (Bouwnr. 44),5624 AA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42695336-44-j1-blok3-2-kamerapp-de-vlinder-bouwnr-44/?navigateSource=resultlist,20220201_015150,"€ 287,900 vrij op naam","€ 5,537    The asking price per m² (€ 287,900) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,Apartment with shared street entrance,New property,2022,Flat roof,Woningborg garantiecertificaat,Living area52 m²Exterior space attached to the building5 m²External storage space5 m²,52 m²,5 m²,5 m²,156 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,2 stories,A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,In residential district,Built-in,Public parking,no
