header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Neptunus 88,6922 LC Duiven        ,https://www.funda.nl/en/koop/duiven/appartement-42671477-neptunus-88/?navigateSource=resultlist,20220127_231913,"€ 225,000 kosten koper","€ 2,419    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,€ 130.11 per month,Ground-floor apartment (apartment),Resale property,1993,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area93 m²External storage space9 m²,93 m²,9 m²,281 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Mechanical ventilation,A        What does this mean?,Mostly double glazed and insulated walls,District heating,Central facility and district heating,Full ownership,In residential district and unobstructed surrounding view,Back garden,"61 m² (6,5 meter deep and 9,34 meter broad)",Located at the southwest,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 130.11 per month),Yes,Yes,Yes,no
