header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Bezaan 14,1276 JK Huizen        ,https://www.funda.nl/en/koop/huizen/huis-42666411-bezaan-14/?navigateSource=resultlist,20220128_044408,"€ 380,000 kosten koper","€ 2,857    The asking price per m² (€ 380,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 400,000 kosten koper",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1969,Flat roof covered with asphalt roofing,Living area133 m²Other space inside the building7 m²,133 m²,7 m²,167 m²,330 m³,5 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,"Optical fibre, passive ventilation system and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2020, in ownership",167 m²,Full ownership,Alongside park and in residential district,Back garden and front garden,85 m² (17 meter deep and 5 meter broad),Located at the south accessible via the rear,Balcony present,Built-in,Electricity and running water,Not yet present but possible,Parking on private property and public parking,no
