header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rijnkade 77,6811 HC Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42483465-rijnkade-77/?navigateSource=resultlist,20220128_023041,"€ 935,000 kosten koper","€ 5,918    The asking price per m² (€ 935,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1939,Monumental building,Gable roof covered with roof tiles,Living area158 m²Exterior space attached to the building15 m²,158 m²,15 m²,470 m³,4 rooms (2 bedrooms),2 bathrooms,"Bath, 2 showers and toilet",1 story,Ground floor,Mechanical ventilation,Not available,"Double glazing, insulated walls and floor insulation",Heat recovery unit,CH boiler,"On navigable waterway, in center and unobstructed surrounding view",Back garden,"15 m² (0,06 meter deep and 0,03 meter broad)",Located at the northwest accessible via the rear,Built-in,Parking place,Paid parking and resident's parking permits,No,No,No,No,No,No,no
