header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Piet Heinstraat 6,6045 XM Roermond        ,https://www.funda.nl/en/koop/roermond/huis-42538380-piet-heinstraat-6/?navigateSource=resultlist,20220129_041843,"€ 185,000 kosten koper","€ 2,033    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1952,Gable roof covered with roof tiles,Living area91 m²Other space inside the building35 m²Exterior space attached to the building6 m²,91 m²,35 m²,6 m²,145 m²,495 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement",G        What does this mean?,Partly double glazed and insulated walls,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2000, in ownership)",145 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"39 m² (10,3 meter deep and 3,8 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Public parking,no
