header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Basalt 99,2719 TW Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42547312-basalt-99/?navigateSource=resultlist,20220129_002133,"€ 795,000 kosten koper","€ 3,786    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (210 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Desirable residence/villa, double house",Resale property,1994,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area210 m²Other space inside the building26 m²Exterior space attached to the building15 m²External storage space24 m²,210 m²,26 m²,15 m²,24 m²,322 m²,830 m³,8 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories and a basement,"Alarm installation, outdoor awning, mechanical ventilation, sliding door, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Itho Daalderop (gas-fired combination boiler from 2015, in ownership)",322 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","136 m² (16 meter deep and 8,5 meter broad)",Located at the south accessible via the rear,Roof terrace present and balcony present,Built-in and basement,1 car,Electrical door and electricity,Insulated walls,Parking on private property and public parking,no
