header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Sint Bonifaciusstraat 5,5014 BZ Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42666541-sint-bonifaciusstraat-5/?navigateSource=resultlist,20220129_103831,"€ 340,000 kosten koper","€ 2,764    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1933,Gable roof covered with roof tiles,Living area123 m²,123 m²,117 m²,421 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Optical fibre, mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",117 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"45 m² (9,42 meter deep and 4,75 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Public parking,no
