header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Grens 13,5111 EA Baarle-Nassau        ,https://www.funda.nl/en/koop/baarle-nassau/huis-88983680-grens-13/?navigateSource=resultlist,20220128_033949,"€ 335,000 kosten koper","€ 1,184    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (283 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 349,000 kosten koper",2 months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1930,Accessible for seniors,Double occupancy possible and renovation project,Gable roof covered with roof tiles,Living area283 m²Exterior space attached to the building19 m²External storage space19 m²,283 m²,19 m²,19 m²,360 m²,997 m³,8 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,"Air conditioning, skylight and rolldown shutters",F        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",360 m²,Back garden,"0,01 meter deep and 0,01 meter broad",Located at the east,Detached wooden storage,Electricity,Public parking,no
