header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Landstraat 36,7126 AV Bredevoort        ,https://www.funda.nl/en/koop/bredevoort/huis-88013155-landstraat-36/?navigateSource=resultlist,20220129_201031,"€ 598,036 kosten koper","€ 3,233    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 598,036) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1980,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area185 m²Other space inside the building37 m²Exterior space attached to the building41 m²External storage space7 m²,185 m²,37 m²,41 m²,7 m²,815 m²,849 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,Optical fibre,C        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler and gas heater,CH boiler and electrical boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",815 m²,Full ownership,"Alongside a quiet road, in center and unobstructed surrounding view",Back garden and side garden,Balcony present,Detached wooden storage,Carport and built-in,1 car,"Loft, electricity, heating and running water",Completely insulated,Parking on private property and public parking,no
