header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Zodiakplein 9,2516 CD Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42444640-zodiakplein-9/?navigateSource=resultlist,20220131_221315,"€ 699,000 kosten koper","€ 4,993    The asking price per m² (€ 699,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 82 per month,4 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2019,Flat roof covered with asphalt roofing,Living area140 m²External storage space13 m²,140 m²,13 m²,51 m²,471 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Balanced ventilation system, passive ventilation system, TV via cable, solar collectors and solar panels",Not available,"Roof insulation, triple glazed, insulated walls, floor insulation and completely insulated",Geothermal heating and heat pump,Geothermal heating,51 m²,Ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, alongside water, sheltered location, in center and in residential district",Back garden,"86 m² (17 meter deep and 5,04 meter broad)",Located at the northeast accessible via the rear,Built-in,"Electricity, heating and running water","Roof insulation, insulated walls, floor insulation and completely insulated",Underground parking,Public parking and parking garage,no
