header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan van Duivenvoordestraat 6 -H,1067 XM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42555932-jan-van-duivenvoordestraat-6-h/?navigateSource=resultlist,20220130_222301,"€ 300,000 kosten koper","€ 4,286    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 138 per month,4 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1957,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building3 m²External storage space5 m²,70 m²,3 m²,5 m²,230 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,4 stories,1st floor,Mechanical ventilation and TV via cable,A        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,Combination boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-03-2067),In center and in residential district,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
