header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Wittenkade 100 A,1051 AK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42540918-de-wittenkade-100-a/?navigateSource=resultlist,20220130_201324,"€ 695,000 kosten koper","€ 7,316    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 237.15 per month,Upstairs apartment (apartment),Resale property,1998,Flat roof covered with asphalt roofing,Living area95 m²Exterior space attached to the building7 m²External storage space4 m²,95 m²,7 m²,4 m²,360 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Combi HR Intergas (gas-fired combination boiler from 2012, in ownership)",Long-term lease,Paid until 15-01-2048,"Alongside a quiet road, on navigable waterway, alongside water, sheltered location, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 237.15 per month),Yes,Yes,Yes,no
