header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arnoldus Asselbergsstraat 3 T,4611 CL Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/appartement-88032973-arnoldus-asselbergsstraat-3-t/?navigateSource=resultlist,20220129_170355,"€ 275,000 kosten koper","€ 3,986    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 122.00 per month,Upstairs apartment (apartment),New property,2022,Woningborg garantiecertificaat,Living area69 m²Other space inside the building4 m²Exterior space attached to the building6 m²,69 m²,4 m²,6 m²,225 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Toilet,1 story,2nd floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",Not available,Completely insulated,Complete floor heating and heat pump,Electrical boiler,In center,French balcony present,Storage box,"Paid parking, parking on gated property, parking garage and resident's parking permits",Yes,Yes,Yes (€ 122.00 per month),Yes,Yes,Yes,no
