header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Viskilstraat 31,3293 AH Mookhoek        ,https://www.funda.nl/en/koop/mookhoek/huis-42682285-viskilstraat-31/?navigateSource=resultlist,20220129_032757,"€ 245,000 kosten koper","€ 3,828    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1970,Gable roof covered with roof tiles,Living area64 m²Other space inside the building21 m²,64 m²,21 m²,324 m²,315 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story and a attic,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2020, in ownership)",324 m² (part of parcel),Full ownership,Unobstructed surrounding view,"Back garden, front garden and side garden",49 m² (7 meter deep and 7 meter broad),Located at the northeast accessible via the rear,Public parking,no
