header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arnhemseweg-Zuid 276 A,3817 CR Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42682803-arnhemseweg-zuid-276-a/?navigateSource=resultlist,20220129_005453,"€ 325,000 kosten koper","€ 4,012    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 153 per month,"January 25, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1981,Combination roof covered with asphalt roofing and roof tiles,Living area81 m²Other space inside the building1 m²Exterior space attached to the building6 m²,81 m²,1 m²,6 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,4 stories,1st floor,"Optical fibre, elevator, sliding door and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit proline HR-combiketel (gas-fired combination boiler from 2016, in ownership)",Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,No insulation,Parking place,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
