header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,error
Brugakker 6220,3704 RE Zeist        ,https://www.funda.nl/en/koop/zeist/huis-42662315-brugakker-6220/?navigateSource=resultlist,20220130_123724,"€ 400,000 kosten koper","€ 3,571    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1978,Combination roof,Living area112 m²Other space inside the building15 m²Exterior space attached to the building24 m²External storage space1 m²,112 m²,15 m²,24 m²,1 m²,196 m²,416 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Skylight, flue and solar panels",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta ( combination boiler from 2013, in ownership)",196 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"90 m² (10,3 meter deep and 8,2 meter broad)",Located at the southeast,Balcony present,Carport,Parking on private property and public parking,no
