header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gerard Doustraat 90 2V,1072 VX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679384-gerard-doustraat-90-2v/?navigateSource=resultlist,20220131_004348,"€ 695,000 kosten koper","€ 8,580    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 151.85 per month,Upstairs apartment (apartment),Resale property,1875,Living area81 m²,81 m²,232 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,3rd floor,Skylight and mechanical ventilation,Not available,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Full ownership,Alongside a quiet road and in residential district,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 151.85 per month),Yes,No,Yes,no
