header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Ownership situation.3,Fees.3,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westerdok 226,1013 BH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42419852-westerdok-226/?navigateSource=resultlist,20220130_212432,"€ 2,950,000 kosten koper","€ 12,343    The asking price per m² (€ 2,950,000) is calculated by dividing the asking price of the home by the living area (239 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,Penthouse (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area239 m²Exterior space attached to the building138 m²External storage space12 m²,239 m²,138 m²,12 m²,865 m³,6 rooms (3 bedrooms),2 bathrooms,Bath and 2 toilets,1 story,10th floor,"Elevator, mechanical ventilation, TV via cable and solar collectors",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",Communal central heating,Electrical boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-12-2054),Paid until 15-12-2054,Municipal ownership encumbered with long-term leaset,Paid until 15-12-2054,Municipal ownership encumbered with long-term leaset,Paid until 15-12-2054,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, on navigable waterway, alongside water, in center and unobstructed surrounding view",Patio/atrium and sun terrace,"112 m² (16,8 meter deep and 6,68 meter broad)",Located at the south,Balcony present,Storage box,Electricity,Underground parking and parking place,"Paid parking, parking on private property and parking garage",Yes,Yes,Yes,Yes,Yes,Yes,no
