header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Juliana van Stolberglaan 47,2595 CA Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42412560-juliana-van-stolberglaan-47/?navigateSource=resultlist,20220131_233447,"€ 1,475,000 kosten koper","€ 3,882    The asking price per m² (€ 1,475,000) is calculated by dividing the asking price of the home by the living area (380 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1917,Double occupancy possible,Living area380 m²Other space inside the building14 m²Exterior space attached to the building23 m²External storage space5 m²,380 m²,14 m²,23 m²,5 m²,251 m²,"1,520 m³",11 rooms (9 bedrooms),2 bathrooms and 3 separate toilets,Bath and 2 showers,"3 stories, a/an attic and a basement","Alarm installation, outdoor awning, jacuzzi, TV via cable, solar collectors and solar panels",E        What does this mean?,Double glazing,CH boiler and heat pump,Electrical boiler and solar collectors,"Bosh (gas-fired combination boiler, in ownership)",251 m²,Municipal long-term lease,In residential district,Back garden,"84 m² (10,5 meter deep and 8 meter broad)",Located at the southeast,Balcony present and french balcony present,"Paid parking, public parking and resident's parking permits",no
