header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Taborstraat 12,3061 EW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42677478-taborstraat-12/?navigateSource=resultlist,20220125_215056,"€ 800,000 kosten koper","€ 4,000    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (200 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1901,Pyramid hip roof covered with roof tiles,Living area200 m²Exterior space attached to the building15 m²,200 m²,15 m²,82 m²,748 m³,8 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,4 stories,"Mechanical ventilation, flue and TV via cable",F        What does this mean?,Partly double glazed,"CH boiler, wood heater and fireplace",CH boiler,"Intergas HR (gas-fired combination boiler from 2011, in ownership)",82 m²,Full ownership,In residential district,Back garden,"19 m² (4,25 meter deep and 4,5 meter broad)",Located at the east,Balcony present,Built-in,"Electricity, heating and running water","Paid parking, public parking and resident's parking permits",no
