header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Peppelweg 131 B,3053 GK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42661109-peppelweg-131-b/?navigateSource=resultlist,20220125_232835,"€ 629,000 kosten koper","€ 4,729    The asking price per m² (€ 629,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2017,Gable roof covered with roof tiles,Living area133 m²External storage space6 m²,133 m²,6 m²,141 m²,475 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,A        What does this mean?,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2017, in ownership)",141 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,65 m² (13 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Detached wooden storage,Public parking,no
