header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Offenberglaan 1 48,2594 BM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42536245-offenberglaan-1-48/?navigateSource=resultlist,20220131_234715,"€ 465,000 kosten koper","€ 3,345    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 402 per month,2 months,Sold under reservation,Available on 3/1/2022,€ 402.00 per month,Apartment with shared street entrance (apartment),Resale property,1933,Listed building (national monument),Living area139 m²Exterior space attached to the building6 m²External storage space8 m²,139 m²,6 m²,8 m²,485 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Elevator,C        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 402.00 per month),Yes,Yes,Yes,no
