header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Heating,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Stationsweg 63,9201 GH Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42461394-stationsweg-63/?navigateSource=resultlist,20220129_191230,"€ 389,000 kosten koper","€ 3,163    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 425,000 kosten koper",6+ months,Available,Available in consultation,"Desirable residence/villa, linked semi-detached residential property",Resale property,1920,Flat roof covered with asphalt roofing,Living area123 m²Other space inside the building11 m²Exterior space attached to the building2 m²External storage space20 m²,123 m²,11 m²,2 m²,20 m²,530 m²,495 m³,7 rooms (3 bedrooms),1 separate toilet,2 stories and a basement,"Optical fibre, passive ventilation system and TV via cable",G        What does this mean?,CH boiler,"HR-combi Intergas (gas-fired combination boiler from 2015, in ownership)",530 m²,Full ownership,Alongside busy road,"Back garden, front garden and sun terrace",297 m² (33 meter deep and 9 meter broad),Located at the west accessible via the rear,Balcony present,Detached brick storage,Possibility for garage and parking place,Parking on private property,no
