header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ceintuurbaan 410 2,1074 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42689960-ceintuurbaan-410-2/?navigateSource=resultlist,20220130_194734,"€ 400,000 kosten koper","€ 6,349    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 113.00 per month,Upstairs apartment (apartment),Resale property,1906-1930,Flat roof,Living area63 m²Exterior space attached to the building6 m²,63 m²,6 m²,201 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",1 story,2nd floor,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing,CH boiler,Long-term lease (end date of long-term lease:  01-01-2057),€ 1.150 per year,In center,French balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 113.00 per month),Yes,No,Yes,no
