header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Burgemeester Reigerstraat 73,3581 KN Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42654961-burgemeester-reigerstraat-73/?navigateSource=resultlist,20220131_164648,"€ 1,775,000 kosten koper","€ 5,820    The asking price per m² (€ 1,775,000) is calculated by dividing the asking price of the home by the living area (305 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1906,"Combination roof covered with asphalt roofing, metal and roof tiles",Living area305 m²Other space inside the building19 m²Exterior space attached to the building9 m²External storage space4 m²,305 m²,19 m²,9 m²,4 m²,178 m²,"1,185 m³",9 rooms (7 bedrooms),3 bathrooms and 3 separate toilets,3 baths and toilet,4 stories,"Outdoor awning, flue and TV via cable",D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",178 m²,Full ownership,Back garden,"43 m² (6,7 meter deep and 6,38 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,"Paid parking, public parking and resident's parking permits",no
