header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Hofzichtlaan 4,2594 CB Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42536909-hofzichtlaan-4/?navigateSource=resultlist,20220131_214304,"€ 1,150,000 kosten koper","€ 5,251    The asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (219 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,1925,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area219 m²Other space inside the building35 m²Exterior space attached to the building9 m²,219 m²,35 m²,9 m²,303 m²,880 m³,8 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and toilet",3 stories and a basement,"Alarm installation, outdoor awning, skylight, flue and TV via cable",E        What does this mean?,"Roof insulation, partly double glazed, floor insulation and secondary glazing",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",303 m²,Municipal long-term lease,"Alongside park, alongside a quiet road, freestanding location and unobstructed surrounding view",Back garden and front garden,100 m² (10 meter deep and 10 meter broad),Located at the northeast accessible via the rear,Balcony present,Attached brick storage,Loft and electricity,Public parking,no
