header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aaf Bouberstraat 134,1065 LW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672856-aaf-bouberstraat-134/?navigateSource=resultlist,20220131_005057,"€ 400,000 kosten koper","€ 3,604    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 218.65 per month,Upstairs apartment (apartment),Resale property,1983,Living area111 m²Exterior space attached to the building5 m²External storage space8 m²,111 m²,5 m²,8 m²,330 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,3rd floor,C            1.73What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2019, in ownership",Municipal long-term lease (end date of long-term lease:  15-10-2036),Paid until 15-10-2036,In residential district,Balcony present,Storage box,Paid parking and public parking,Yes,Yes,Yes (€ 218.65 per month),Yes,Yes,Yes,no
