header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frankenslag 135,2582 HH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42580518-frankenslag-135/?navigateSource=resultlist,20220131_221721,"€ 595,000 kosten koper","€ 4,722    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available immediately,Ground-floor apartment (apartment),Resale property,1906-1930,Protected townscape or village view (permit needed for alterations) and with carpets and curtains,Flat roof covered with asphalt roofing,Living area126 m²Other space inside the building4 m²External storage space3 m²,126 m²,4 m²,3 m²,570 m³,3 rooms (1 bedroom),1 story,Ground floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR ( combination boiler from 2020, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"61 m² (8,6 meter deep and 7,15 meter broad)",Located at the west,Attached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,No,Yes,no
