header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Helfrichstraat 25 J,7311 JB Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-88934362-helfrichstraat-25-j/?navigateSource=resultlist,20220129_202738,"€ 244,500 kosten koper","€ 4,528    The asking price per m² (€ 244,500) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under option,Available in consultation,€ 86.51 per month,Apartment with shared street entrance (apartment),Resale property,1978,Living area54 m²,54 m²,143 m³,2 rooms (1 bedroom),1 separate toilet,1 story,3rd floor,B        What does this mean?,French balcony present,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 86.51 per month),No,Yes,Yes,no
