header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Oude Rijksweg 77 a,4472 AE 's-Heer Hendrikskinderen        ,https://www.funda.nl/en/koop/s-heer-hendrikskinderen/huis-42548369-oude-rijksweg-77-a/?navigateSource=resultlist,20220127_230626,"€ 625,000 kosten koper","€ 3,981    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Available,Available in consultation,"Country house, detached residential property",Resale property,1972,Gable roof covered with roof tiles,Living area157 m²Other space inside the building27 m²Exterior space attached to the building25 m²External storage space18 m²,157 m²,27 m²,25 m²,18 m²,"2,220 m²",657 m³,7 rooms (5 bedrooms),1 bathroom,2 stories,"Skylight, rolldown shutters, flue and sliding door",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2020, in ownership)",2.220 m²,Full ownership,"Alongside busy road, alongside a quiet road, sheltered location, in residential district, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Attached brick garage,1 car,"Loft, electricity and running water",Double glazing,Parking on private property,no
