header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boschstraat 47,5301 AB Zaltbommel        ,https://www.funda.nl/en/koop/zaltbommel/appartement-88907611-boschstraat-47/?navigateSource=resultlist,20220130_145509,"€ 289,000 kosten koper","€ 2,890    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1950,Protected townscape or village view (permit needed for alterations),Hipped roof covered with roof tiles,Living area100 m²Exterior space attached to the building26 m²,100 m²,26 m²,351 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,1st floor,E        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Nefit Ecomline HR Excellent ( combination boiler from 2004, in ownership)",Full ownership,In center,Sun terrace,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
