header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Kloosterweg 94,8326 CH Sint Jansklooster        ,https://www.funda.nl/en/koop/sint-jansklooster/huis-42675383-kloosterweg-94/?navigateSource=resultlist,20220128_074755,"€ 300,000 kosten koper","€ 3,191    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1934,Renovation project,Mansard roof covered with roof tiles,Living area94 m²Other space inside the building5 m²Exterior space attached to the building10 m²External storage space19 m²,94 m²,5 m²,10 m²,19 m²,420 m²,380 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,"2 stories, a/an attic and a basement",Passive ventilation system,G        What does this mean?,Partly double glazed,Gas heater,Gas water heater,420 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,180 m² (18 meter deep and 10 meter broad),Located at the south accessible via the rear,Detached wooden garage,1 car,Electricity,No insulation,Parking on private property,no
