header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Leijenberghlaan 18 V,1082 GM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41467793-van-leijenberghlaan-18-v/?navigateSource=resultlist,20220130_182140,"€ 1,495,000 kosten koper","€ 6,921    The asking price per m² (€ 1,495,000) is calculated by dividing the asking price of the home by the living area (216 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,550,000 kosten koper",6+ months,Available,Available in consultation,€ 510.05 per month,Upstairs apartment (apartment),Resale property,2004,Living area216 m²External storage space10 m²,216 m²,10 m²,962 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 showers,1 story,8th floor,"Outdoor awning, elevator and mechanical ventilation",C        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,"Combination boiler from 2017, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 31-01-2053,Municipal ownership encumbered with long-term leaset,Paid until 31-01-2053,Unobstructed surrounding view,Storage box,Underground parking,Paid parking and parking garage,Yes,Yes,No,Yes,Yes,Yes,no
