header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Haven 6,9891 BA Ezinge        ,https://www.funda.nl/en/koop/ezinge/huis-42688181-haven-6/?navigateSource=resultlist,20220129_173029,"€ 249,000 kosten koper","€ 1,169    The asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (213 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1920,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area213 m²Other space inside the building16 m²,213 m²,16 m²,301 m²,839 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,"Skylight, passive ventilation system and TV via cable",G        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2021, in ownership)",301 m²,Superficies,In center,Back garden and front garden,12 m² (4 meter deep and 3 meter broad),Located at the northwest,Built-in,Electricity,Public parking,no
