header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Postjeskade 171 H,1058 DR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672827-postjeskade-171-h/?navigateSource=resultlist,20220129_154124,"€ 500,000 kosten koper","€ 7,812    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 106.00 per month,Ground-floor apartment,Resale property,1935,Gable roof covered with roof tiles,Living area64 m²Exterior space attached to the building6 m²External storage space7 m²,64 m²,6 m²,7 m²,241 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,5 stories,Ground floor,D        What does this mean?,CH boiler,CH boiler,Nefit proline Next ( combination boiler from 2015),Full ownership,Back garden,"78 m² (12 meter deep and 6,5 meter broad)",Located at the east,Detached wooden storage,Yes,Yes,Yes (€ 106.00 per month),Yes,Yes,Yes,no
