header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Ds. Sannesstraat 170,9645 ED Veendam        ,https://www.funda.nl/en/koop/veendam/huis-42544316-ds-sannesstraat-170/?navigateSource=resultlist,20220130_150944,"€ 169,500 kosten koper","€ 1,883    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 169,500) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1955,Gable roof covered with roof tiles,Living area90 m²Exterior space attached to the building5 m²External storage space21 m²,90 m²,5 m²,21 m²,217 m²,300 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Outdoor awning,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas (gas-fired from 2017, in ownership)",217 m²,Ownership encumbered with long-term leaset,€ 33 per year with option to purchase,Alongside a quiet road and unobstructed surrounding view,"Back garden, front garden and side garden",70 m² (10 meter deep and 7 meter broad),Located at the northwest accessible via the rear,Detached brick storage,Detached brick garage,1 car,Parking on private property,no
