header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arnicalaan 19,2555 NR Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42679037-arnicalaan-19/?navigateSource=resultlist,20220131_204041,"€ 395,000 kosten koper","€ 4,115    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 104.00 per month,Residential property with shared street entrance (apartment),Resale property,1955,Living area96 m²Other space inside the building1 m²Exterior space attached to the building11 m²External storage space9 m²,96 m²,1 m²,11 m²,9 m²,200 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,Outdoor awning,C        What does this mean?,Double glazing,CH boiler,CH boiler,Combination boiler,Municipal long-term lease (end date of long-term lease:  31-12-2025),"€ 58,64 per year",Alongside a quiet road and in residential district,Balcony present,Public parking,Yes,Yes,Yes (€ 104.00 per month),Yes,Yes,Yes,no
