header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Jean Racinelaan 21,5629 PK Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42671577-jean-racinelaan-21/?navigateSource=resultlist,20220201_004158,"€ 480,000 kosten koper","€ 3,609    The asking price per m² (€ 480,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1999,Living area133 m²Other space inside the building23 m²Exterior space attached to the building2 m²External storage space7 m²,133 m²,23 m²,2 m²,7 m²,265 m²,552 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a loft,"Air conditioning, outdoor awning, optical fibre, mechanical ventilation and rolldown shutters",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"ATAG (2018, in ownership)",265 m²,Full ownership,Back garden and front garden,"124 m² (14,1 meter deep and 9,3 meter broad)",Located at the northwest,Balcony present and french balcony present,Detached wooden storage,Attached brick garage,1 car,Electricity and heating,Parking on private property,no
