header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Barcelonaplein 156,1019 LZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685932-barcelonaplein-156/?navigateSource=resultlist,20220130_185158,"€ 465,000 kosten koper","€ 6,838    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 130.62 per month,Upstairs apartment (apartment),Resale property,1993,With carpets and curtains,Flat roof covered with asphalt roofing,Living area68 m²Other space inside the building5 m²Exterior space attached to the building6 m²External storage space5 m²,68 m²,5 m²,6 m²,5 m²,277 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,5th floor,Elevator,A        What does this mean?,"Roof insulation, double glazing, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas HRE (gas-fired from 2011, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-12-2042),Bought off for eternity,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Roof terrace present,Built-in,Electricity,Underground parking,No insulation,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 130.62 per month),Yes,Yes,Yes,no
