header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
De Bleeckster 1,1035 RW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88803854-de-bleeckster-1/?navigateSource=resultlist,20220129_034149,"€ 1,195,000 kosten koper","€ 8,985    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,195,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1963,Gable roof covered with roof tiles,Living area133 m²Other space inside the building23 m²Exterior space attached to the building76 m²External storage space10 m²,133 m²,23 m²,76 m²,10 m²,615 m²,638 m³,3 rooms (2 bedrooms),2 stories,"Alarm installation, mechanical ventilation, flue, sliding door and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2018, in ownership)",615 m²,Full ownership,Alongside water,Surrounded by garden,Attached brick storage,Electricity and running water,Roof insulation and insulated walls,"Attached brick garage, garage with carport and parking place",1 car,"Electrical door, loft, electricity and heating",Roof insulation and insulated walls,Parking on private property,no
