header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
P.C. Boutensstraat 238,2025 LR Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42688707-pc-boutensstraat-238/?navigateSource=resultlist,20220129_175752,"€ 450,000 kosten koper","€ 5,114    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 166 per month,"January 22, 2022",Available,Available in consultation,€ 166.00 per month,Galleried apartment (apartment),Resale property,2004,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building12 m²External storage space17 m²,88 m²,12 m²,17 m²,270 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,6th floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,Completely insulated,Complete floor heating and heat recovery unit,Central facility,Full ownership,"Alongside busy road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking and parking place,No insulation,Parking garage,Yes,Yes,Yes (€ 166.00 per month),Yes,Yes,Yes,no
