header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gerard Doustraat 190 III,1073 XA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88981057-gerard-doustraat-190-iii/?navigateSource=resultlist,20220130_225646,"€ 550,000 kosten koper","€ 7,971    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 192.28 per month,Upstairs apartment (double upstairs apartment),Resale property,1880,Energie Prestatie Advies,Living area69 m²Exterior space attached to the building7 m²,69 m²,7 m²,237 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,2 stories,4th floor,Passive ventilation system,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",Alongside a quiet road and in center,Roof terrace present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 192.28 per month),Yes,Yes,Yes,no
