header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Beukenhorst 102,3972 HH Driebergen-Rijsenburg        ,https://www.funda.nl/en/koop/driebergen-rijsenburg/appartement-88018791-beukenhorst-102/?navigateSource=resultlist,20220128_010142,"€ 159,000 kosten koper","€ 2,650    The asking price per m² (€ 159,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,Galleried apartment (apartment),Resale property,1961,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area60 m²,60 m²,195 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,4th floor,"Air conditioning, elevator, mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,Mostly double glazed,Communal central heating,Electrical boiler,Full ownership,"On the edge of a forest, sheltered location and unobstructed surrounding view",Surrounded by garden,Attached wooden storage,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
