header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eemsstraat 21 -II,1079 TC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42559035-eemsstraat-21-ii/?navigateSource=resultlist,20220130_222237,"€ 850,000 kosten koper","€ 7,456    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 115 per month,4 months,Sold under reservation,Available in consultation,Residential property with shared street entrance,Resale property,1934,Flat roof covered with asphalt roofing,Living area114 m²Exterior space attached to the building52 m²,114 m²,52 m²,370 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,2nd floor,"Air conditioning, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2059),Paid until 15-02-2059,"In center, in residential district, freestanding location and unobstructed surrounding view",Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
