header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Bouwnummer (Bouwnr. 142),7524 NB Enschede        ,https://www.funda.nl/en/koop/enschede/bouwgrond-41367555-bouwnummer-bouwnr-142/?navigateSource=resultlist,20220127_233755,"€ 428,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,"2,060 m²",no
