header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,error
De Karolingenburght - Bouwnummer 16,4388 HC Oost-Souburg        ,https://www.funda.nl/en/koop/oost-souburg/appartement-42527955-de-karolingenburght-bouwnummer-16/?navigateSource=resultlist,20220129_183011,"€ 435,000 vrij op naam","€ 4,628    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Penthouse (apartment),New property,After 2020,Woningborg garantiecertificaat,Living area94 m²Exterior space attached to the building42 m²External storage space5 m²,94 m²,42 m²,5 m²,282 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator and solar panels,Not available,"Triple glazed, energy efficient window and completely insulated","Electric heating, partial floor heating and heat pump",In center and in residential district,Sun terrace,"42 m² (6,5 meter deep and 6,5 meter broad)",Located at the west,Roof terrace present,Built-in,Electricity,Built-in,25 cars,Public parking,no
