header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsplein 15 3,2041 AA Zandvoort        ,https://www.funda.nl/en/koop/zandvoort/appartement-42675939-stationsplein-15-3/?navigateSource=resultlist,20220129_194054,"€ 500,000 kosten koper","€ 4,854    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 206.00 per month,Galleried apartment,Resale property,1989,Flat roof,Living area103 m²Exterior space attached to the building17 m²External storage space7 m²,103 m²,17 m²,7 m²,307 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,1st floor,Elevator and mechanical ventilation,Not available,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler, in ownership)",Full ownership,Sun terrace,"17 m² (4,12 meter deep and 5,69 meter broad)",Located at the west,Balcony present,Storage box,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 206.00 per month),Yes,Yes,Yes,no
