header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bijlmerdreef 500,1102 AC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675190-bijlmerdreef-500/?navigateSource=resultlist,20220128_005912,"€ 475,000 kosten koper","€ 3,654    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 175 per month,2 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,2007,Flat roof,Living area130 m²External storage space6 m²,130 m²,6 m²,422 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired from 2008, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,"Sheltered location, in residential district and unobstructed surrounding view",Storage box,Underground parking and parking place,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
