header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Boogkreek 20,3206 GC Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-42528931-boogkreek-20/?navigateSource=resultlist,20220128_082532,"€ 275,000 kosten koper","€ 2,391    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1982,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area115 m²External storage space6 m²,115 m²,6 m²,124 m²,381 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2016, to rent)",124 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"65 m² (12 meter deep and 5,4 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
