header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zonneweide 4,5221 BH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88044493-zonneweide-4/?navigateSource=resultlist,20220201_113024,"€ 395,000 kosten koper","€ 3,465    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1964,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area114 m²Other space inside the building28 m²,114 m²,28 m²,317 m²,531 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories and a loft,"Skylight, passive ventilation system and TV via cable",C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Nefit HR combi (gas-fired combination boiler from 1994, in ownership)",317 m²,Full ownership,Back garden and front garden,"146 m² (13,6 meter deep and 10,7 meter broad)",Located at the east,Attached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
