header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Obrechtlaan 16,5654 GH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42652455-obrechtlaan-16/?navigateSource=resultlist,20220201_011723,"€ 325,000 kosten koper","€ 2,708    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1947,With carpets and curtains,Gable roof covered with roof tiles,Living area120 m²External storage space15 m²,120 m²,15 m²,217 m²,408 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a loft,Passive ventilation system and TV via cable,C        What does this mean?,"Roof insulation, partly double glazed, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas Kombi Kompakt HRE (gas-fired combination boiler from 2017, lease)",217 m²,Full ownership,"Alongside park, alongside a quiet road and in residential district",Back garden and front garden,"58 m² (10 meter deep and 5,8 meter broad)",Located at the west accessible via the rear,Detached brick storage,No insulation,Public parking,no
