header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westerdoksdijk 621,1013 BX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42421650-westerdoksdijk-621/?navigateSource=resultlist,20220131_004208,"€ 950,000 kosten koper","€ 6,419    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 990,000 kosten koper",4 months,Sold under reservation,Available in consultation,€ 264.02 per month,Upstairs apartment (apartment),Resale property,2001-2010,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area148 m²Exterior space attached to the building5 m²External storage space18 m²,148 m²,5 m²,18 m²,477 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,3rd floor,"Outdoor awning, elevator and mechanical ventilation",A        What does this mean?,Completely insulated,Heat pump,Geothermal heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-04-2056),Paid until 01-04-2056,"Alongside water, in center and unobstructed surrounding view",Balcony present and french balcony present,Storage box,Electricity,Built-in,1 car,"Paid parking, parking on gated property, parking on private property, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 264.02 per month),Yes,Yes,Yes,no
