header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwanenvechtlaan 104,3554 GM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42671666-zwanenvechtlaan-104/?navigateSource=resultlist,20220131_160613,"€ 275,000 kosten koper","€ 3,929    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 160 per month,2 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1963,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building6 m²External storage space6 m²,70 m²,6 m²,6 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,4th floor,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2013, in ownership",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
