header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Het Helmhout 73 73a,9206 AZ Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42514589-het-helmhout-73-73a/?navigateSource=resultlist,20220128_035606,"€ 585,000 kosten koper","€ 1,950    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (300 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Bungalow, detached residential property",Resale property,2002,Flat roof covered with asphalt roofing,Living area300 m²Other space inside the building225 m²Exterior space attached to the building120 m²External storage space15 m²,300 m²,225 m²,120 m²,15 m²,"1,791 m²",960 m³,8 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Sauna, jacuzzi and toilet",1 story,"Outdoor awning, flue, sauna and sliding door",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and possibility for fireplace,CH boiler,"Combi (gas-fired combination boiler from 2011, in ownership)",1.791 m²,Full ownership,"Alongside a quiet road, business park and outside the built-up area","Back garden, side garden and sun terrace",250 m² (10 meter deep and 25 meter broad),Located at the south accessible via the rear,Built-in,1 car,"Electrical door, electricity and running water",Roof insulation and insulated walls,Parking on private property and public parking,no
