header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Oud Adeselaan 13,2375 XA Rijpwetering        ,https://www.funda.nl/en/koop/rijpwetering/huis-88035695-oud-adeselaan-13/?navigateSource=resultlist,20220129_195331,"€ 450,000 kosten koper","€ 3,689    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1986,With carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area122 m²External storage space36 m²,122 m²,36 m²,180 m²,373 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Outdoor awning, skylight, rolldown shutters, flue and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, wood heater and complete floor heating",CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",180 m²,Full ownership,In residential district,Back garden and front garden,"0,01 meter deep and 0,01 meter broad",Located at the south accessible via the rear,Detached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
