header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Perkstraat 21,2712 EK Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42670329-perkstraat-21/?navigateSource=resultlist,20220127_233236,"€ 215,000 kosten koper","€ 3,359    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 16, 2022",Available,Available in consultation,€ 161.00 per month,Galleried apartment (apartment),Resale property,1963,Living area64 m²Exterior space attached to the building4 m²External storage space8 m²,64 m²,4 m²,8 m²,210 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,E        What does this mean?,Partly double glazed,Gas heater,Gas water heater,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 161.00 per month),Yes,Yes,Yes,no
