header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Flamingostraat 16,3582 SX Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42541354-flamingostraat-16/?navigateSource=resultlist,20220131_152450,"€ 300,000 kosten koper","€ 5,882    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1931,Combination roof covered with asphalt roofing and roof tiles,Living area51 m²Other space inside the building6 m²,51 m²,6 m²,202 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR eco (gas-fired combination boiler from 2016, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"40 m² (11 meter deep and 3,63 meter broad)",Located at the northeast,Attached brick storage,Electricity,Paid parking and public parking,Yes,Yes,No,No,No,Yes,no
