header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anna Blamansingel 271,1102 SX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675386-anna-blamansingel-271/?navigateSource=resultlist,20220130_211944,"€ 295,000 kosten koper","€ 6,020    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 97.00 per month,Apartment with shared street entrance (apartment),Resale property,2006,Disabled access friendly and accessible for seniors,With carpets and curtains,Flat roof covered with asphalt roofing,Living area49 m²External storage space15 m²,49 m²,15 m²,162 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Long-term lease,Bought off for eternity,"In residential district, freestanding location and unobstructed surrounding view",Storage box,Parking place,Paid parking and parking garage,Yes,Yes,Yes (€ 97.00 per month),Yes,Yes,Yes,no
