header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Kievitlaan 38,4461 RB Goes        ,https://www.funda.nl/en/koop/goes/appartement-88894136-kievitlaan-38/?navigateSource=resultlist,20220130_120203,"€ 547,400 vrij op naam","€ 4,562    The asking price per m² (€ 547,400) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Maisonnette (apartment),120 m² residential surface area,4 rooms (3 bedrooms),450 m³,E        What does this mean?,New property,2022,no
