header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Slootdijk 2,3632 AM Loenen aan de Vecht        ,https://www.funda.nl/en/koop/loenen-aan-de-vecht/huis-42430663-slootdijk-2/?navigateSource=resultlist,20220128_042639,"€ 745,000 kosten koper","€ 5,000    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 745,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 790,000 kosten koper",4 months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1906-1930,Gable roof covered with roof tiles,Living area149 m²External storage space15 m²,149 m²,15 m²,590 m²,435 m³,8 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement",Alarm installation and outdoor awning,G        What does this mean?,Partly double glazed and insulated walls,CH boiler and partial floor heating,CH boiler,590 m²,Full ownership,"Alongside busy road, rural and unobstructed surrounding view",Surrounded by garden,Attached brick garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
