header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Eaglelaan 181,8241 AS Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88050722-eaglelaan-181/?navigateSource=resultlist,20220129_165800,"€ 595,000 kosten koper","€ 4,103    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 28, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1999,With carpets and curtains,Shed roof covered with roof tiles,Living area145 m²Other space inside the building19 m²Exterior space attached to the building12 m²,145 m²,19 m²,12 m²,900 m²,550 m³,4 rooms (3 bedrooms),2 stories,"Outdoor awning, optical fibre, sliding door and TV via cable",B        What does this mean?,Completely insulated,Hot air heating,Electrical boiler,900 m²,Full ownership,"On the edge of a forest, alongside a quiet road, alongside water, In wooded surroundings, in residential district and unobstructed surrounding view",Surrounded by garden,Attached wooden storage,Attached brick garage,1 car,Parking on private property,no
