header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bezuidenhoutseweg 65 146,2594 AC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88042396-bezuidenhoutseweg-65-146/?navigateSource=resultlist,20220131_210245,"€ 2,395,000 kosten koper","€ 7,957    The asking price per m² (€ 2,395,000) is calculated by dividing the asking price of the home by the living area (301 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 364.00 per month,Penthouse (apartment),Resale property,2013,Living area301 m²Exterior space attached to the building74 m²External storage space40 m²,301 m²,74 m²,40 m²,"1,035 m³",3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,2 stories,29th floor,"Alarm installation, elevator, mechanical ventilation and sliding door",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",Partial floor heating and heat recovery unit,Ownership encumbered with long-term leaset,"Alongside park, in center, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Parking garage,Yes,Yes,Yes (€ 364.00 per month),Yes,Yes,Yes,no
